STATE,ZIP,LATITUDE,LONGITUDE,DATE_LAST_CONFIRMED,ID,COUNTRY
AL,36107,32.367916,-86.267021,2021/08/04 00:00:00+00,17,US
GA,30303,33.745843,-84.398837,2021/08/04 00:00:00+00,42,US
GA,30324,33.821911,-84.367461,2021/08/04 00:00:00+00,45,US
GA,30336,33.760256,-84.543822,2021/04/08 00:00:00+00,64,US
TX,77007,29.779918,-95.435385,2021/10/12 00:00:00+00,72,US
AR,72903,35.362213,-94.375338,2021/04/08 00:00:00+00,73,US
MA,2128,42.37470555,-71.02654861,2021/08/04 00:00:00+00,81,US
MA,2149,42.393167,-71.064352,2021/05/06 00:00:00+00,84,US
NY,11211,40.718037,-73.932309,2021/05/06 00:00:00+00,108,US
NY,11236,40.64554,-73.918344,2021/09/10 00:00:00+00,112,US
NY,10001,40.752903,-74.005831,2021/09/10 00:00:00+00,124,US
NY,10009,40.729175,-73.97331,2021/09/10 00:00:00+00,125,US
NY,10462,40.8441883,-73.8615724,2021/09/10 00:00:00+00,129,US
NY,10580,40.979001,-73.693048,2021/09/10 00:00:00+00,130,US
NY,11354,40.769623,-73.843069,2021/09/10 00:00:00+00,132,US
IN,46225,39.736169,-86.161743,2021/10/12 00:00:00+00,147,US
WY,82001,41.135848,-104.830233,2021/09/10 00:00:00+00,215,US
CT,6114,41.736894,-72.660257,2021/06/07 00:00:00+00,248,US
LA,70815,30.471166,-91.087975,2021/08/04 00:00:00+00,296,US
NM,87507,35.65758,-105.993406,2021/09/10 00:00:00+00,360,US
KS,66214,38.966292,-94.715917,2021/10/12 00:00:00+00,372,US
ID,83709,43.599179,-116.276042,2021/05/06 00:00:00+00,408,US
ID,83202,42.949867,-112.468069,2021/05/06 00:00:00+00,413,US
ID,83401,43.509729,-112.007445,2021/05/06 00:00:00+00,415,US
ID,83651,43.615117,-116.618458,2021/05/06 00:00:00+00,416,US
ID,83705,43.559171,-116.241498,2021/12/09 00:00:00+00,418,US
KS,66603,39.058754,-95.667854,2021/10/12 00:00:00+00,434,US
MO,63119,38.598601,-90.323574,2021/08/04 00:00:00+00,440,US
NY,11717,40.785664,-73.219818,2021/11/04 00:00:00+00,448,US
NY,11801,40.766799,-73.509603,2021/05/06 00:00:00+00,449,US
TX,75061,32.817883,-96.988716,2021/08/04 00:00:00+00,453,US
TX,75207,32.76662,-96.807086,2021/10/12 00:00:00+00,456,US
TX,75042,32.89683,-96.68401,2021/09/10 00:00:00+00,477,US
UT,84088,40.599413,-111.993532,2021/12/09 00:00:00+00,523,US
UT,84104,40.764976,-111.922291,2021/04/08 00:00:00+00,528,US
UT,84321,41.734633,-111.861488,2021/04/08 00:00:00+00,548,US
UT,84501,39.586805,-110.813433,2021/04/08 00:00:00+00,558,US
UT,84701,38.786621,-112.084147,2021/04/08 00:00:00+00,569,US
AL,36606,30.689832,-88.108861,2021/10/12 00:00:00+00,597,US
MN,55419,44.891455,-93.285766,2020/08/05 00:00:00+00,606,US
NE,68106,41.235148,-96.011954,2021/08/04 00:00:00+00,622,US
CO,80104,39.407087,-104.872002,2021/10/12 00:00:00+00,633,US
CO,80249,39.83765605,-104.6805,2021/09/10 00:00:00+00,648,US
NY,12204,42.667569,-73.739345,2021/05/06 00:00:00+00,703,US
OR,97220,45.562809,-122.537882,2021/03/15 00:00:00+00,716,US
OR,97266,45.46966,-122.567129,2021/03/15 00:00:00+00,717,US
OR,97303,44.971345,-123.029369,2021/03/15 00:00:00+00,718,US
OR,97301,44.9224565,-123.003936,2021/12/09 00:00:00+00,719,US
OK,73107,35.473122,-97.551807,2021/04/08 00:00:00+00,735,US
OK,73108,35.455709,-97.585311,2021/04/08 00:00:00+00,737,US
OK,73118,35.520864,-97.51313,2021/04/08 00:00:00+00,739,US
OK,73129,35.406042,-97.503367,2021/04/08 00:00:00+00,740,US
OK,73401,34.185103,-97.107574,2021/04/08 00:00:00+00,743,US
OK,73703,36.393246,-97.942055,2021/04/08 00:00:00+00,748,US
OK,74063,36.084708,-96.13021,2021/04/08 00:00:00+00,750,US
OK,74079,35.751753,-96.689896,2021/10/12 00:00:00+00,752,US
OK,74112,36.13876,-95.911286,2021/04/08 00:00:00+00,755,US
OK,74115,36.180333,-95.890286,2021/04/08 00:00:00+00,756,US
OK,74107,36.110572,-96.003683,2021/04/08 00:00:00+00,763,US
OK,74401,35.740689,-95.396141,2021/04/08 00:00:00+00,765,US
OK,74601,36.730008,-97.093765,2021/04/08 00:00:00+00,767,US
OK,74801,35.346744,-96.930096,2021/04/08 00:00:00+00,768,US
PA,19462,40.080572,-75.252389,2021/10/12 00:00:00+00,787,US
CA,95949,39.20062,-121.062126,2021/09/10 00:00:00+00,792,US
CA,94583,37.773172,-121.968239,2021/04/08 00:00:00+00,797,US
CA,95062,36.969267,-121.999295,2021/09/10 00:00:00+00,798,US
CA,93313,35.317617,-119.039048,2021/09/10 00:00:00+00,801,US
CA,93725,36.72136,-119.761165,2021/09/10 00:00:00+00,806,US
CA,93901,36.67217,-121.641106,2021/09/10 00:00:00+00,809,US
CA,94070,37.51689165,-122.2624654,2021/09/10 00:00:00+00,810,US
CA,94110,37.761127,-122.41383,2021/12/09 00:00:00+00,813,US
CA,94518,37.956072,-122.028697,2021/09/10 00:00:00+00,816,US
CA,94545,37.642339,-122.117821,2021/09/10 00:00:00+00,818,US
CA,94804,37.916909,-122.344036,2021/09/10 00:00:00+00,826,US
CA,94901,37.951236,-122.499682,2021/09/10 00:00:00+00,827,US
CA,95014,37.335646,-122.021398,2021/09/10 00:00:00+00,828,US
CA,95126,37.335663,-121.907088,2021/09/10 00:00:00+00,829,US
CA,95204,37.990624,-121.283787,2021/09/10 00:00:00+00,832,US
CA,95401,38.428592,-122.766929,2021/09/10 00:00:00+00,834,US
CA,95603,38.888863,-121.074465,2021/09/10 00:00:00+00,835,US
CA,95616,38.545155,-121.731878,2021/09/10 00:00:00+00,836,US
CA,95816,38.568857,-121.470192,2020/10/09 00:00:00+00,839,US
CA,95826,38.526817,-121.3904188,2021/09/10 00:00:00+00,842,US
CA,96007,40.443169,-122.306738,2021/08/04 00:00:00+00,844,US
FL,32570,30.633284,-87.041286,2021/09/10 00:00:00+00,864,US
FL,32801,28.545239,-81.38651,2021/10/12 00:00:00+00,868,US
FL,33162,25.920799,-80.15665,2021/10/12 00:00:00+00,873,US
SC,29607,34.829494,-82.310005,2021/07/14 00:00:00+00,897,US
NC,27616,35.860856,-78.594331,2021/12/09 00:00:00+00,907,US
CA,91910,32.631042,-117.057953,2021/09/10 00:00:00+00,939,US
CA,91911,32.59578,-117.054443,2021/07/14 00:00:00+00,941,US
CA,92008,33.13411446,-117.3323437,2021/12/09 00:00:00+00,942,US
CA,92058,33.212501,-117.352552,2021/12/09 00:00:00+00,944,US
CA,92064,32.978339,-117.034924,2021/12/09 00:00:00+00,945,US
CA,92121,32.876295,-117.166362,2021/12/09 00:00:00+00,951,US
CA,92123,32.833537,-117.132811,2021/12/09 00:00:00+00,952,US
CA,92111,32.824786,-117.157551,2021/07/14 00:00:00+00,953,US
CA,92551,33.862772,-117.234706,2021/05/06 00:00:00+00,982,US
CA,90033,34.056631,-118.220154,2021/11/04 00:00:00+00,990,US
CA,90404,34.030601,-118.465876,2021/11/04 00:00:00+00,995,US
CA,90601,34.025657,-118.031019,2021/08/04 00:00:00+00,997,US
CA,90660,33.968221,-118.109093,2021/12/09 00:00:00+00,1000,US
CA,90731,33.758315,-118.293979,2021/12/09 00:00:00+00,1002,US
CA,91352,34.256511,-118.391859,2021/11/04 00:00:00+00,1005,US
CA,91406,34.209219,-118.496403,2021/12/09 00:00:00+00,1006,US
CA,91723,34.091688,-117.87986,2021/07/14 00:00:00+00,1009,US
CA,91311,34.23701978,-118.5977594,2021/11/04 00:00:00+00,1010,US
CA,92276,33.812361,-116.395444,2021/07/14 00:00:00+00,1014,US
CA,92507,33.971694,-117.371722,2021/12/09 00:00:00+00,1016,US
CA,92841,33.778966,-118.007908,2021/12/09 00:00:00+00,1017,US
CA,92843,33.764643,-117.924497,2021/12/09 00:00:00+00,1019,US
CA,92618,33.676026,-117.764558,2021/08/04 00:00:00+00,1022,US
CA,93030,34.191405,-119.161215,2021/12/09 00:00:00+00,1025,US
CA,93401,35.254197,-120.670939,2021/02/15 00:00:00+00,1029,US
AR,72903,35.362213,-94.375338,2021/04/08 00:00:00+00,1034,US
AZ,85015,33.41957,-112.105877,2020/07/13 00:00:00+00,1062,US
AZ,85258,33.569437,-111.882019,2021/12/09 00:00:00+00,1070,US
AZ,85714,32.167149,-110.919046,2020/01/13 00:00:00+00,1078,US
AZ,85714,32.175788,-110.9574,2021/12/09 00:00:00+00,1079,US
NV,89124,36.220567,-115.125553,2021/09/10 00:00:00+00,1083,US
VA,23502,36.864044,-76.217318,2021/12/09 00:00:00+00,1108,US
VA,23606,37.083023,-76.463112,2021/12/09 00:00:00+00,1110,US
MD,20855,39.132781,-77.172278,2021/12/09 00:00:00+00,1130,US
WA,99163,46.72815,-117.105,2021/12/09 00:00:00+00,1200,US
WA,99202,47.671791,-117.389731,2021/12/09 00:00:00+00,1201,US
WA,99403,46.421726,-117.060257,2021/12/09 00:00:00+00,1202,US
TN,38108,35.166531,-89.972823,2021/12/09 00:00:00+00,1215,US
CA,90745,33.859921,-118.281006,2021/11/04 00:00:00+00,1236,US
CA,90045,33.941383,-118.377866,2021/08/04 00:00:00+00,1251,US
NY,11530,40.72954,-73.6075,2021/06/07 00:00:00+00,1252,US
MD,20855,39.12915713,-77.16913058,2021/12/09 00:00:00+00,1253,US
OK,74447,35.602719,-95.962047,2021/04/08 00:00:00+00,1264,US
AZ,85029,33.6013089,-112.1419547,2020/08/05 00:00:00+00,1286,US
GA,30318,33.789934,-84.441488,2021/08/04 00:00:00+00,1332,US
CA,95928,39.710548,-121.812671,2021/09/10 00:00:00+00,1347,US
CA,95687,38.3509,-121.977342,2021/09/10 00:00:00+00,1349,US
CA,95616,38.53261231,-121.7597962,2021/07/14 00:00:00+00,1350,US
CA,92201,33.714919,-116.211564,2021/07/14 00:00:00+00,1352,US
CA,90241,33.932994,-118.119479,2021/12/09 00:00:00+00,1353,US
CA,92806,33.801121,-117.889388,2021/12/09 00:00:00+00,1354,US
CA,92411,34.108647,-117.325532,2021/12/09 00:00:00+00,1360,US
CA,90221,33.899899,-118.207088,2021/12/09 00:00:00+00,1361,US
CA,92521,33.979964,-117.321031,2020/08/05 00:00:00+00,1368,US
CA,91761,34.047068,-117.634077,2021/08/04 00:00:00+00,1370,US
CA,92262,33.823151,-116.508135,2021/09/10 00:00:00+00,1380,US
CA,91801,34.082264,-118.108702,2021/11/04 00:00:00+00,1381,US
CA,92570,33.760846,-117.185047,2021/12/09 00:00:00+00,1388,US
CA,92278,34.2019,-116.045,2021/02/22 00:00:00+00,1389,US
NE,68521,40.856204,-96.717819,2021/03/15 00:00:00+00,1436,US
NE,68508,40.811394,-96.699689,2021/03/15 00:00:00+00,1437,US
NE,68803,40.91701,-98.379743,2021/03/15 00:00:00+00,1441,US
SD,57201,44.904113,-97.130798,2021/08/04 00:00:00+00,1447,US
SD,57042,44.00769,-97.146785,2021/08/04 00:00:00+00,1451,US
NE,68512,40.762848,-96.701622,2021/03/15 00:00:00+00,1459,US
IA,50010,42.034894,-93.575925,2021/03/15 00:00:00+00,1470,US
IA,52655,40.825493,-91.208355,2021/12/09 00:00:00+00,1479,US
MO,65109,38.588189,-92.255887,2021/06/07 00:00:00+00,1480,US
SD,57709,44.103769,-103.14969,2021/08/04 00:00:00+00,1487,US
CA,91352,34.24831915,-118.3879714,2021/07/14 00:00:00+00,1517,US
CA,90024,34.052542,-118.448504,2021/07/14 00:00:00+00,1519,US
CA,90015,34.040539,-118.271387,2020/11/09 00:00:00+00,1523,US
CA,90012,34.059133,-118.248589,2021/07/14 00:00:00+00,1525,US
CA,90803,33.759802,-118.096665,2021/07/14 00:00:00+00,1531,US
CA,95814,38.576769,-121.495022,2021/12/09 00:00:00+00,1533,US
CA,90744,33.770508,-118.265628,2021/07/14 00:00:00+00,1552,US
CA,91342,34.30309,-118.480505,2021/07/14 00:00:00+00,1556,US
CA,90012,34.066801,-118.227605,2021/07/14 00:00:00+00,1572,US
CA,90016,34.036777,-118.368841,2021/07/14 00:00:00+00,1573,US
CA,91731,34.06872,-118.064,2021/10/12 00:00:00+00,1583,US
CA,90013,34.039736,-118.236065,2021/07/14 00:00:00+00,1589,US
AZ,85009,33.42027,-112.106234,2021/11/04 00:00:00+00,4999,US
CA,90045,33.941974,-118.420055,2021/11/04 00:00:00+00,5049,US
MN,56001,44.18791,-94.012676,2021/04/08 00:00:00+00,6219,US
CA,92037,32.89947,-117.243,2021/07/14 00:00:00+00,6355,US
CA,91343,34.221665,-118.468371,2021/12/09 00:00:00+00,6405,US
CA,92503,33.909914,-117.459053,2020/02/06 00:00:00+00,6425,US
CA,91103,34.14762,-118.147111,2020/04/08 00:00:00+00,6505,US
CA,91105,34.145138,-118.152655,2020/12/03 00:00:00+00,6506,US
CA,91105,34.145119,-118.150133,2020/12/03 00:00:00+00,6507,US
CA,91101,34.142973,-118.140553,2021/11/04 00:00:00+00,6508,US
CA,91030,34.118433,-118.149597,2021/07/14 00:00:00+00,6509,US
AZ,85019,33.49857,-112.145787,2020/10/09 00:00:00+00,7031,US
CA,93230,36.301205,-119.654857,2021/09/10 00:00:00+00,7034,US
CA,91761,34.042311,-117.584572,2021/04/08 00:00:00+00,7037,US
CA,93274,36.169487,-119.338155,2021/09/10 00:00:00+00,7041,US
CO,80249,39.843538,-104.7096952,2021/11/04 00:00:00+00,7045,US
OR,97124,45.538064,-122.887453,2021/03/15 00:00:00+00,7088,US
MN,55901,44.066369,-92.503307,2021/04/08 00:00:00+00,7102,US
OK,74012,36.023112,-95.786303,2021/04/08 00:00:00+00,7108,US
IL,61109,42.223132,-89.027541,2021/01/14 00:00:00+00,7115,US
MN,55415,44.974073,-93.251026,2021/04/08 00:00:00+00,7116,US
CT,6360,41.527246,-72.064419,2021/04/08 00:00:00+00,7119,US
CA,90802,33.7637,-118.192,2021/01/14 00:00:00+00,7172,US
CA,90045,33.94325,-118.403342,2020/07/13 00:00:00+00,7184,US
CA,91324,34.241116,-118.556708,2021/04/08 00:00:00+00,7192,US
CA,91764,34.07122,-117.575,2021/12/09 00:00:00+00,7194,US
CA,93030,34.228315,-119.170865,2021/10/12 00:00:00+00,7195,US
CA,92262,33.824004,-116.543589,2020/05/06 00:00:00+00,7196,US
CA,94588,37.700187,-121.876172,2021/12/09 00:00:00+00,7197,US
CA,92509,34.0189,-117.38,2021/11/04 00:00:00+00,7206,US
CA,95837,38.69005,-121.58889,2021/11/04 00:00:00+00,7212,US
CA,90405,34.017081,-118.44704,2020/11/09 00:00:00+00,7229,US
CA,90405,34.010021,-118.49583,2020/07/13 00:00:00+00,7230,US
CA,91423,34.156839,-118.434454,2021/04/08 00:00:00+00,7233,US
CA,91608,34.138717,-118.35904,2021/01/14 00:00:00+00,7242,US
CA,91405,34.21108,-118.448704,2020/04/08 00:00:00+00,7245,US
CA,90241,33.94756,-118.153806,2020/12/03 00:00:00+00,7250,US
CA,94133,37.80619,-122.4152,2021/12/09 00:00:00+00,7280,US
CA,95815,38.599693,-121.427045,2020/09/03 00:00:00+00,7286,US
TX,75211,32.723948,-96.893853,2021/08/04 00:00:00+00,12767,US
OK,73069,35.225601,-97.458827,2021/04/08 00:00:00+00,12781,US
OK,73075,34.707522,-97.242035,2021/04/08 00:00:00+00,12783,US
OK,74026,35.7140876,-96.7681766,2021/04/08 00:00:00+00,12784,US
OK,74066,35.993424,-96.127984,2021/04/08 00:00:00+00,12786,US
OK,74701,33.992864,-96.381442,2021/04/08 00:00:00+00,12787,US
PA,19003,40.008558,-75.280726,2021/09/10 00:00:00+00,12788,US
AZ,85009,33.42027,-112.106234,2021/11/04 00:00:00+00,12796,US
CA,92392,34.508713,-117.332343,2021/12/09 00:00:00+00,12799,US
CA,95603,38.935741,-121.103591,2021/11/04 00:00:00+00,12803,US
CA,93301,35.391836,-119.025602,2020/10/09 00:00:00+00,12804,US
CA,94553,38.001646,-122.072536,2021/08/04 00:00:00+00,12808,US
CA,95747,38.729924,-121.316844,2021/09/10 00:00:00+00,12809,US
CA,95828,38.481677,-121.39277,2020/10/09 00:00:00+00,12810,US
CA,92708,33.691565,-117.939438,2021/08/04 00:00:00+00,12826,US
CA,91731,34.074496,-118.030858,2021/08/04 00:00:00+00,12830,US
CA,90602,33.954901,-118.045014,2021/07/14 00:00:00+00,12832,US
CA,93103,34.421443,-119.684178,2021/12/09 00:00:00+00,12839,US
CA,93654,36.590599,-119.4258,2021/12/09 00:00:00+00,12840,US
CA,93215,35.75191,-119.240762,2020/07/13 00:00:00+00,12841,US
CA,93065,34.285896,-118.810731,2020/08/05 00:00:00+00,12842,US
CA,92101,32.705788,-117.149884,2021/07/14 00:00:00+00,12843,US
MI,48227,42.392613,-83.177738,2021/05/06 00:00:00+00,12847,US
MO,65101,38.549973,-92.149117,2021/06/07 00:00:00+00,13039,US
ND,58501,46.823993,-100.774849,2021/05/06 00:00:00+00,13049,US
WI,53121,42.660919,-88.522923,2021/11/04 00:00:00+00,13050,US
TX,79124,35.267353,-101.885391,2021/04/08 00:00:00+00,13298,US
ME,4736,46.842162,-68.009825,2021/03/15 00:00:00+00,13343,US
CT,6854,41.082789,-73.429554,2021/05/06 00:00:00+00,13366,US
NJ,7052,40.782618,-74.232109,2021/10/12 00:00:00+00,13367,US
NJ,7644,40.875277,-74.070034,2021/10/12 00:00:00+00,13371,US
NY,12701,41.651953,-74.672938,2021/03/15 00:00:00+00,13401,US
NY,14210,42.8601082,-78.85922573,2021/03/15 00:00:00+00,13444,US
PA,17098,40.572305,-76.647804,2021/09/10 00:00:00+00,13472,US
MD,21632,38.71499249,-75.78760697,2021/09/10 00:00:00+00,13510,US
VA,23234,37.419674,-77.501414,2021/11/04 00:00:00+00,13518,US
NC,27127,36.0781916,-80.2401848,2021/11/04 00:00:00+00,13539,US
NC,27406,36.040371,-79.77377,2021/11/04 00:00:00+00,13545,US
NC,28012,35.250341,-81.055212,2021/11/04 00:00:00+00,13553,US
NC,28328,34.99191447,-78.3531989,2021/11/04 00:00:00+00,13556,US
GA,30121,34.231469,-84.855059,2021/09/10 00:00:00+00,13597,US
GA,30277,33.330208,-84.696877,2021/09/10 00:00:00+00,13602,US
GA,30318,33.795583,-84.416951,2021/09/10 00:00:00+00,13603,US
GA,30566,34.25143681,-83.89017841,2021/09/10 00:00:00+00,13618,US
FL,32643,29.81560949,-82.60430327,2021/09/10 00:00:00+00,13634,US
FL,32211,30.314705,-81.576634,2021/09/10 00:00:00+00,13636,US
FL,32817,28.568905,-81.232029,2021/09/10 00:00:00+00,13655,US
AL,36027,31.91202188,-85.15031842,2021/10/12 00:00:00+00,13712,US
AL,36201,33.65029673,-85.82958337,2021/09/10 00:00:00+00,13723,US
AL,36272,33.921589,-85.620314,2021/09/10 00:00:00+00,13725,US
AL,36274,33.136025,-85.362562,2021/09/10 00:00:00+00,13726,US
AL,36278,33.33152793,-85.47636822,2021/09/10 00:00:00+00,13727,US
AL,36804,32.613832,-85.371078,2021/09/10 00:00:00+00,13748,US
MS,39759,33.44524,-88.84445,2021/06/07 00:00:00+00,13775,US
MS,39168,31.730092,-89.428718,2021/06/07 00:00:00+00,13782,US
MS,39345,32.332444,-89.153519,2021/06/07 00:00:00+00,13789,US
MS,39355,32.044212,-88.728494,2021/06/07 00:00:00+00,13791,US
MS,39367,31.66465234,-88.62882024,2021/06/07 00:00:00+00,13792,US
MS,39501,30.387011,-89.092705,2021/06/07 00:00:00+00,13798,US
MS,39667,31.125255,-90.105773,2021/06/07 00:00:00+00,13801,US
KY,42101,36.96700673,-86.47675714,2021/10/12 00:00:00+00,13813,US
OH,43558,41.599915,-83.793113,2021/05/06 00:00:00+00,13818,US
OH,44319,41.021243,-81.527391,2021/04/08 00:00:00+00,13822,US
OH,45365,40.2880521,-84.1853395,2021/05/06 00:00:00+00,13834,US
OH,45424,39.801785,-84.119562,2021/05/06 00:00:00+00,13839,US
IN,46217,39.68595446,-86.19135127,2021/10/12 00:00:00+00,13845,US
IN,46514,41.703187,-85.999989,2021/10/12 00:00:00+00,13847,US
IN,47124,38.370905,-85.982061,2021/10/12 00:00:00+00,13859,US
MI,48195,42.212961,-83.224188,2021/06/07 00:00:00+00,13875,US
MI,48631,43.6636158,-83.9491356,2021/06/07 00:00:00+00,13887,US
MI,48858,43.612859,-84.786743,2021/06/07 00:00:00+00,13891,US
MI,48891,43.40755,-84.914344,2021/06/07 00:00:00+00,13892,US
MI,49045,42.08426579,-86.10764249,2021/06/07 00:00:00+00,13900,US
MI,49319,43.209511,-85.552336,2021/06/07 00:00:00+00,13917,US
IA,50248,42.18877,-93.600452,2021/03/15 00:00:00+00,13943,US
IA,51201,43.184578,-95.854432,2021/09/10 00:00:00+00,13950,US
IA,51566,41.016931,-95.233166,2021/03/15 00:00:00+00,13953,US
WI,53558,43.037844,-89.300987,2021/11/04 00:00:00+00,13981,US
WI,53716,43.079008,-89.309455,2021/12/09 00:00:00+00,13982,US
WI,53910,43.951709,-89.818179,2021/11/04 00:00:00+00,13985,US
WI,53916,43.45333162,-88.8059429,2021/11/04 00:00:00+00,13988,US
WI,54023,44.991768,-92.546966,2021/11/04 00:00:00+00,13989,US
WI,54020,45.32144921,-92.6848172,2021/11/04 00:00:00+00,13992,US
WI,54449,44.655065,-90.184604,2021/11/04 00:00:00+00,14006,US
WI,54501,45.633577,-89.416625,2021/11/04 00:00:00+00,14010,US
WI,54806,46.578846,-90.906851,2021/11/04 00:00:00+00,14017,US
WI,54868,45.511284,-91.740166,2021/11/04 00:00:00+00,14022,US
MN,55412,45.026438,-93.283182,2021/03/15 00:00:00+00,14041,US
MN,56267,45.590137,-95.917661,2021/03/15 00:00:00+00,14056,US
SD,57252,45.21913,-96.64383,2021/09/10 00:00:00+00,14065,US
SD,57325,43.79740424,-99.33840507,2021/09/10 00:00:00+00,14072,US
SD,57350,44.36473,-98.22608,2021/09/10 00:00:00+00,14073,US
SD,57401,45.458986,-98.374825,2021/09/10 00:00:00+00,14074,US
SD,57625,45.007628,-101.245195,2021/09/10 00:00:00+00,14078,US
ND,58072,46.923661,-98.015913,2021/04/08 00:00:00+00,14083,US
ND,58220,48.79187311,-97.64301965,2021/05/06 00:00:00+00,14084,US
MT,59044,45.672305,-108.761506,2021/03/15 00:00:00+00,14091,US
MT,59722,46.397091,-112.735401,2021/03/15 00:00:00+00,14096,US
MT,59474,48.509598,-111.864547,2021/03/15 00:00:00+00,14100,US
MT,59538,48.363671,-107.878595,2021/03/15 00:00:00+00,14105,US
IL,60962,40.6144051,-88.1762632,2021/09/10 00:00:00+00,14133,US
IL,61231,41.200666,-90.74496,2021/12/09 00:00:00+00,14137,US
IL,61401,40.932053,-90.375206,2021/09/10 00:00:00+00,14141,US
IL,62047,39.158963,-90.617327,2021/09/10 00:00:00+00,14145,US
IL,62226,38.52876561,-89.98474234,2021/09/10 00:00:00+00,14147,US
IL,62230,38.610698,-89.534246,2021/10/12 00:00:00+00,14148,US
IL,62864,38.315898,-88.971133,2021/09/10 00:00:00+00,14158,US
IL,62901,37.738458,-89.215318,2021/09/10 00:00:00+00,14160,US
MO,64439,39.524082,-94.774737,2021/06/07 00:00:00+00,14183,US
MO,64504,39.7070711,-94.878437,2021/06/07 00:00:00+00,14185,US
MO,64601,39.793464,-93.543136,2021/06/07 00:00:00+00,14186,US
MO,65453,38.07116,-91.410484,2021/06/07 00:00:00+00,14208,US
KS,66935,39.837643,-97.630972,2021/10/12 00:00:00+00,14225,US
KS,67114,38.08675126,-97.34512834,2021/10/12 00:00:00+00,14232,US
KS,67401,38.849542,-97.612219,2021/10/12 00:00:00+00,14236,US
KS,67501,38.053947,-97.911312,2021/12/09 00:00:00+00,14243,US
KS,67505,38.037489,-97.940849,2021/10/12 00:00:00+00,14244,US
KS,67901,37.019411,-100.919019,2021/10/12 00:00:00+00,14248,US
NE,68003,41.0376048,-96.3589001,2021/03/15 00:00:00+00,14249,US
NE,68850,40.774991,-99.732302,2021/03/15 00:00:00+00,14270,US
NE,68901,40.582081,-98.360124,2021/03/15 00:00:00+00,14273,US
NE,69021,40.05967709,-101.5335446,2021/03/15 00:00:00+00,14278,US
LA,71295,32.155722,-91.713832,2021/03/15 00:00:00+00,14286,US
AR,71667,33.955851,-91.842242,2021/06/07 00:00:00+00,14295,US
AR,71845,33.36331454,-93.533397,2021/04/08 00:00:00+00,14302,US
AR,71852,33.9523594,-93.871315,2021/04/08 00:00:00+00,14303,US
AR,71953,34.568008,-94.256164,2021/04/08 00:00:00+00,14308,US
AR,72126,35.013763,-92.798412,2021/06/07 00:00:00+00,14325,US
AR,72143,35.240358,-91.690837,2021/06/07 00:00:00+00,14326,US
AR,72455,36.280519,-90.949528,2021/03/15 00:00:00+00,14340,US
OK,73160,35.376575,-97.441963,2021/10/12 00:00:00+00,14365,US
OK,73626,35.421938,-99.288447,2021/11/04 00:00:00+00,14369,US
OK,74074,36.084812,-97.051949,2021/11/04 00:00:00+00,14375,US
OK,74401,35.78670681,-95.40199027,2021/10/12 00:00:00+00,14376,US
TX,75241,32.684726,-96.73629,2021/05/06 00:00:00+00,14387,US
TX,75460,33.72109484,-95.54979991,2021/04/08 00:00:00+00,14389,US
TX,75551,33.095005,-94.226198,2021/05/06 00:00:00+00,14392,US
TX,75757,32.182469,-95.345249,2021/05/06 00:00:00+00,14399,US
TX,75801,31.702799,-95.719888,2021/06/07 00:00:00+00,14402,US
TX,76082,32.961542,-97.677806,2021/04/08 00:00:00+00,14407,US
TX,76028,32.570292,-97.3177,2021/05/06 00:00:00+00,14409,US
TX,76230,33.57919392,-97.81640408,2021/04/08 00:00:00+00,14410,US
TX,76240,33.642159,-97.16037,2021/05/06 00:00:00+00,14411,US
TX,76567,30.66941419,-96.9802061,2021/05/06 00:00:00+00,14416,US
TX,76645,32.01637081,-97.13034854,2021/04/08 00:00:00+00,14419,US
TX,76706,31.535157,-97.119669,2021/05/06 00:00:00+00,14421,US
TX,76834,31.85732348,-99.40661207,2021/05/06 00:00:00+00,14424,US
TX,76856,30.7398924,-99.2195941,2021/05/06 00:00:00+00,14426,US
TX,76901,31.568255,-100.570259,2021/04/08 00:00:00+00,14427,US
TX,77430,29.290569,-95.734392,2021/04/08 00:00:00+00,14432,US
TX,77864,30.9287426,-95.95660679,2021/05/06 00:00:00+00,14439,US
TX,78387,27.995178,-97.544281,2021/05/06 00:00:00+00,14458,US
TX,78624,30.25599,-98.890452,2021/05/06 00:00:00+00,14462,US
TX,78801,29.226503,-99.758699,2021/05/06 00:00:00+00,14466,US
TX,79036,35.675527,-101.579864,2021/04/08 00:00:00+00,14472,US
TX,79347,34.232828,-102.721077,2021/04/08 00:00:00+00,14482,US
TX,79364,33.450858,-101.653757,2021/05/06 00:00:00+00,14486,US
TX,79501,32.774736,-99.89629,2021/05/06 00:00:00+00,14489,US
TX,79547,33.1834977,-99.8840766,2021/05/06 00:00:00+00,14492,US
TX,79907,31.722301,-106.308406,2021/05/06 00:00:00+00,14512,US
CO,80221,39.81266059,-104.9960955,2021/11/04 00:00:00+00,14525,US
CO,80470,39.462523,-105.400158,2021/11/04 00:00:00+00,14533,US
CO,80814,38.951592,-105.157543,2021/08/04 00:00:00+00,14551,US
CO,80909,38.836518,-104.76244,2021/11/04 00:00:00+00,14554,US
CO,81039,38.13086057,-104.0226081,2021/12/09 00:00:00+00,14557,US
CO,81052,38.095652,-102.619371,2021/11/04 00:00:00+00,14558,US
CO,81230,38.565785,-106.924165,2021/11/04 00:00:00+00,14567,US
WY,82609,42.852002,-106.269439,2021/03/15 00:00:00+00,14588,US
